material_id,expert_rank,expert_zh,expert_en,title_zh,title_en,material_type,material_type_zh,material_type_en,year,concepts_zh,concepts_en,source_url,source_title,source_type,source_type_zh,source_type_en,doi,isbn13,openlibrary_key,google_books_id,evidence_level,evidence_level_zh,evidence_level_en,notes_zh,notes_en
228,75,大衛・韋斯,David Weis,《即將發生的交易》,Trades About to Happen,book,書籍,Book,2013,威科夫方法；成交量分析；價格行為,Wyckoff Method; Volume Analysis; Price Action,https://books.google.com/books/about/Trades_About_to_Happen.html?id=IPw1CgAAQBAJ,Trades about to Happen,book_catalog,書目資料,Book catalog,,,/works/OL21471768W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",把 Wyckoff 原理改編為現代量價與 Weis Wave 工具，是威科夫實戰資料的重要人物。,Research material linked to David Weis for Wyckoff Method; Volume Analysis; Price Action.
230,75,大衛・韋斯,David Weis,參考來源：https://books.google.com/books/about/Trades_About_to_Happen.html?id=IPw1CgAAQBAJ,Reference source: https://books.google.com/books/about/Trades_About_to_Happen.html?id=IPw1CgAAQBAJ,source,參考來源,Reference source,,威科夫方法；成交量分析；價格行為,Wyckoff Method; Volume Analysis; Price Action,https://books.google.com/books/about/Trades_About_to_Happen.html?id=IPw1CgAAQBAJ,https://books.google.com/books/about/Trades_About_to_Happen.html?id=IPw1CgAAQBAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",把 Wyckoff 原理改編為現代量價與 Weis Wave 工具，是威科夫實戰資料的重要人物。,Research material linked to David Weis for Wyckoff Method; Volume Analysis; Price Action.
229,75,大衛・韋斯,David Weis,參考來源：https://www.wyckoffanalytics.com/david-weis/,Reference source: https://www.wyckoffanalytics.com/david-weis/,source,參考來源,Reference source,,威科夫方法；成交量分析；價格行為,Wyckoff Method; Volume Analysis; Price Action,https://www.wyckoffanalytics.com/david-weis/,https://www.wyckoffanalytics.com/david-weis/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",把 Wyckoff 原理改編為現代量價與 Weis Wave 工具，是威科夫實戰資料的重要人物。,Research material linked to David Weis for Wyckoff Method; Volume Analysis; Price Action.
231,76,湯姆・威廉斯,Tom Williams,《掌握市場》,Master the Markets,book,書籍,Book,1993,VSA 量價差分析；威科夫方法；成交量分析,Volume Spread Analysis; Wyckoff Method; Volume Analysis,https://openlibrary.org/works/OL29632674W,Master the Markets RESUMEN,book_catalog,書目資料,Book catalog,,,/works/OL29632674W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Volume Spread Analysis 代表人物，將 Wyckoff 供需觀念整理為 VSA 量價差分析。,Research material linked to Tom Williams for Volume Spread Analysis; Wyckoff Method; Volume Analysis.
232,76,湯姆・威廉斯,Tom Williams,參考來源：https://www.acmetrades.com/tom-williams,Reference source: https://www.acmetrades.com/tom-williams,source,參考來源,Reference source,,VSA 量價差分析；威科夫方法；成交量分析,Volume Spread Analysis; Wyckoff Method; Volume Analysis,https://www.acmetrades.com/tom-williams,https://www.acmetrades.com/tom-williams,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Volume Spread Analysis 代表人物，將 Wyckoff 供需觀念整理為 VSA 量價差分析。,Research material linked to Tom Williams for Volume Spread Analysis; Wyckoff Method; Volume Analysis.
233,76,湯姆・威廉斯,Tom Williams,參考來源：https://www.tradeguider.com/resource_center1.asp,Reference source: https://www.tradeguider.com/resource_center1.asp,source,參考來源,Reference source,,VSA 量價差分析；威科夫方法；成交量分析,Volume Spread Analysis; Wyckoff Method; Volume Analysis,https://www.tradeguider.com/resource_center1.asp,https://www.tradeguider.com/resource_center1.asp,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Volume Spread Analysis 代表人物，將 Wyckoff 供需觀念整理為 VSA 量價差分析。,Research material linked to Tom Williams for Volume Spread Analysis; Wyckoff Method; Volume Analysis.
234,77,A・W・科恩,A. W. Cohen,《如何使用點數圖三點反轉法交易股票》,How to Use the Three-Point Reversal Method of Point & Figure Stock Market Trading,book,書籍,Book,1947,點數圖；市場寬度,Point and Figure; Market Breadth,https://chartschool.stockcharts.com/table-of-contents/chart-analysis/point-and-figure-charts/point-and-figure-basics/introduction-to-point-and-figure-charts,How to Use the Three-Point Reversal Method of Point & Figure Stock Market Trading,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被 StockCharts 介紹為經典 3-box reversal P&F 圖的代表人物之一。,Research material linked to A. W. Cohen for Point and Figure; Market Breadth.
236,77,A・W・科恩,A. W. Cohen,參考來源：https://books.google.com/books/about/How_to_Use_the_Three_point_Reversal_Meth.html?id=iMdEAAAAIAAJ,Reference source: https://books.google.com/books/about/How_to_Use_the_Three_point_Reversal_Meth.html?id=iMdEAAAAIAAJ,source,參考來源,Reference source,,點數圖；市場寬度,Point and Figure; Market Breadth,https://books.google.com/books/about/How_to_Use_the_Three_point_Reversal_Meth.html?id=iMdEAAAAIAAJ,https://books.google.com/books/about/How_to_Use_the_Three_point_Reversal_Meth.html?id=iMdEAAAAIAAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被 StockCharts 介紹為經典 3-box reversal P&F 圖的代表人物之一。,Research material linked to A. W. Cohen for Point and Figure; Market Breadth.
235,77,A・W・科恩,A. W. Cohen,參考來源：https://chartschool.stockcharts.com/table-of-contents/chart-analysis/point-and-figure-charts/point-and-figure-basics/introduction-to-point-and-figure-charts,Reference source: https://chartschool.stockcharts.com/table-of-contents/chart-analysis/point-and-figure-charts/point-and-figure-basics/introduction-to-point-and-figure-charts,source,參考來源,Reference source,,點數圖；市場寬度,Point and Figure; Market Breadth,https://chartschool.stockcharts.com/table-of-contents/chart-analysis/point-and-figure-charts/point-and-figure-basics/introduction-to-point-and-figure-charts,https://chartschool.stockcharts.com/table-of-contents/chart-analysis/point-and-figure-charts/point-and-figure-basics/introduction-to-point-and-figure-charts,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被 StockCharts 介紹為經典 3-box reversal P&F 圖的代表人物之一。,Research material linked to A. W. Cohen for Point and Figure; Market Breadth.
237,77,A・W・科恩,A. W. Cohen,參考來源：https://openlibrary.org/works/OL174845W/How_to_use_the_three-point_reversal_method_of_point_figure_stock_market_trading,Reference source: https://openlibrary.org/works/OL174845W/How_to_use_the_three-point_reversal_method_of_point_figure_stock_market_trading,source,參考來源,Reference source,,點數圖；市場寬度,Point and Figure; Market Breadth,https://openlibrary.org/works/OL174845W/How_to_use_the_three-point_reversal_method_of_point_figure_stock_market_trading,https://openlibrary.org/works/OL174845W/How_to_use_the_three-point_reversal_method_of_point_figure_stock_market_trading,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被 StockCharts 介紹為經典 3-box reversal P&F 圖的代表人物之一。,Research material linked to A. W. Cohen for Point and Figure; Market Breadth.
238,78,湯瑪斯・多爾西,Thomas J. Dorsey,《點數圖分析》,Point & Figure Charting,book,書籍,Book,1995,點數圖；相對強弱 / 強勢股篩選,Point and Figure; Relative Strength,https://openlibrary.org/works/OL22846866W,RTR point & figure charting,book_catalog,書目資料,Book catalog,,,/works/OL22846866W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",現代 Point & Figure 教育與相對強弱分析代表人物，Nasdaq Dorsey Wright 方法與其相關。,Research material linked to Thomas J. Dorsey for Point and Figure; Relative Strength.
240,78,湯瑪斯・多爾西,Thomas J. Dorsey,參考來源：https://oxlive.dorseywright.com/university/faq.html,Reference source: https://oxlive.dorseywright.com/university/faq.html,source,參考來源,Reference source,,點數圖；相對強弱 / 強勢股篩選,Point and Figure; Relative Strength,https://oxlive.dorseywright.com/university/faq.html,https://oxlive.dorseywright.com/university/faq.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",現代 Point & Figure 教育與相對強弱分析代表人物，Nasdaq Dorsey Wright 方法與其相關。,Research material linked to Thomas J. Dorsey for Point and Figure; Relative Strength.
239,78,湯瑪斯・多爾西,Thomas J. Dorsey,參考來源：https://www.investopedia.com/terms/p/pointandfigurechart.asp,Reference source: https://www.investopedia.com/terms/p/pointandfigurechart.asp,source,參考來源,Reference source,,點數圖；相對強弱 / 強勢股篩選,Point and Figure; Relative Strength,https://www.investopedia.com/terms/p/pointandfigurechart.asp,https://www.investopedia.com/terms/p/pointandfigurechart.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",現代 Point & Figure 教育與相對強弱分析代表人物，Nasdaq Dorsey Wright 方法與其相關。,Research material linked to Thomas J. Dorsey for Point and Figure; Relative Strength.
241,79,傑瑞米・杜普萊西斯,Jeremy du Plessis,《點數圖權威指南》,The Definitive Guide to Point and Figure,book,書籍,Book,2005,點數圖；布林通道；RSI 相對強弱指數,Point and Figure; Bollinger Bands; Relative Strength Index,https://openlibrary.org/works/OL8916043W,The Definitive Guide to Point and Figure,book_catalog,書目資料,Book catalog,,,/works/OL8916043W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",點數圖現代教材代表作者，尤其適合 P&F 與其他技術指標整合分類。,Research material linked to Jeremy du Plessis for Point and Figure; Bollinger Bands; Relative Strength Index.
242,79,傑瑞米・杜普萊西斯,Jeremy du Plessis,《二十一世紀點數圖》,21st Century Point and Figure,book,書籍,Book,2015,點數圖；布林通道；RSI 相對強弱指數,Point and Figure; Bollinger Bands; Relative Strength Index,https://harriman-house.com/authors/jeremy-du-plessis/21st-century-point-and-figure/9780857194428,21st Century Point and Figure,book_reference,書籍參考,Book reference,,,/works/OL27368249W,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",點數圖現代教材代表作者，尤其適合 P&F 與其他技術指標整合分類。,Research material linked to Jeremy du Plessis for Point and Figure; Bollinger Bands; Relative Strength Index.
243,79,傑瑞米・杜普萊西斯,Jeremy du Plessis,參考來源：https://harriman-house.com/authors/jeremy-du-plessis/21st-century-point-and-figure/9780857194428,Reference source: https://harriman-house.com/authors/jeremy-du-plessis/21st-century-point-and-figure/9780857194428,source,參考來源,Reference source,,點數圖；布林通道；RSI 相對強弱指數,Point and Figure; Bollinger Bands; Relative Strength Index,https://harriman-house.com/authors/jeremy-du-plessis/21st-century-point-and-figure/9780857194428,https://harriman-house.com/authors/jeremy-du-plessis/21st-century-point-and-figure/9780857194428,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",點數圖現代教材代表作者，尤其適合 P&F 與其他技術指標整合分類。,Research material linked to Jeremy du Plessis for Point and Figure; Bollinger Bands; Relative Strength Index.
244,80,彼得・史戴梅爾,J. Peter Steidlmayer,《市場與市場邏輯》,Markets and Market Logic,book,書籍,Book,1986,Market Profile；成交量分析；支撐阻力,Market Profile; Volume Analysis; Support and Resistance,https://openlibrary.org/works/OL3367422W,Markets and market logic,book_catalog,書目資料,Book catalog,,,/works/OL3367422W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Market Profile 創始者，把拍賣市場、時間價格機會與價值區概念帶入交易分析。,Research material linked to J. Peter Steidlmayer for Market Profile; Volume Analysis; Support and Resistance.
245,80,彼得・史戴梅爾,J. Peter Steidlmayer,《史戴梅爾談市場》,Steidlmayer on Markets,book,書籍,Book,1989,Market Profile；成交量分析；支撐阻力,Market Profile; Volume Analysis; Support and Resistance,https://www.profiletrading.com/about/,Steidlmayer on Markets,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Market Profile 創始者，把拍賣市場、時間價格機會與價值區概念帶入交易分析。,Research material linked to J. Peter Steidlmayer for Market Profile; Volume Analysis; Support and Resistance.
246,80,彼得・史戴梅爾,J. Peter Steidlmayer,參考來源：https://www.profiletrading.com/about/,Reference source: https://www.profiletrading.com/about/,source,參考來源,Reference source,,Market Profile；成交量分析；支撐阻力,Market Profile; Volume Analysis; Support and Resistance,https://www.profiletrading.com/about/,https://www.profiletrading.com/about/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Market Profile 創始者，把拍賣市場、時間價格機會與價值區概念帶入交易分析。,Research material linked to J. Peter Steidlmayer for Market Profile; Volume Analysis; Support and Resistance.
247,81,詹姆斯・道爾頓,James F. Dalton,《市場之上》,Mind Over Markets,book,書籍,Book,1990,Market Profile；價格行為,Market Profile; Price Action,https://openlibrary.org/works/OL16956321W,Mind over markets,book_catalog,書目資料,Book catalog,,,/works/OL16956321W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Market Profile 主要教材作者之一，讓拍賣市場與市場結構方法更容易被交易者使用。,Research material linked to James F. Dalton for Market Profile; Price Action.
248,81,詹姆斯・道爾頓,James F. Dalton,《市場輪廓》,Markets in Profile,book,書籍,Book,2007,Market Profile；價格行為,Market Profile; Price Action,https://jimdaltontrading.com/books/,Markets in Profile,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Market Profile 主要教材作者之一，讓拍賣市場與市場結構方法更容易被交易者使用。,Research material linked to James F. Dalton for Market Profile; Price Action.
249,81,詹姆斯・道爾頓,James F. Dalton,參考來源：https://jimdaltontrading.com/books/,Reference source: https://jimdaltontrading.com/books/,source,參考來源,Reference source,,Market Profile；價格行為,Market Profile; Price Action,https://jimdaltontrading.com/books/,https://jimdaltontrading.com/books/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Market Profile 主要教材作者之一，讓拍賣市場與市場結構方法更容易被交易者使用。,Research material linked to James F. Dalton for Market Profile; Price Action.
250,82,馬克・費雪,Mark B. Fisher,《邏輯交易者》,The Logical Trader,book,書籍,Book,2002,ACD 開盤區間法；開盤區間突破；支撐阻力,ACD Method; Opening Range Breakout; Support and Resistance,https://openlibrary.org/works/OL8226709W,The Logical Trader,book_catalog,書目資料,Book catalog,,,/works/OL8226709W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",ACD 方法以開盤區間、A/C 點與 Pivot Range 判斷趨勢強弱，常見於短線/商品交易。,Research material linked to Mark B. Fisher for ACD Method; Opening Range Breakout; Support and Resistance.
251,82,馬克・費雪,Mark B. Fisher,參考來源：https://www.investopedia.com/articles/technical/04/032404.asp,Reference source: https://www.investopedia.com/articles/technical/04/032404.asp,source,參考來源,Reference source,,ACD 開盤區間法；開盤區間突破；支撐阻力,ACD Method; Opening Range Breakout; Support and Resistance,https://www.investopedia.com/articles/technical/04/032404.asp,https://www.investopedia.com/articles/technical/04/032404.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",ACD 方法以開盤區間、A/C 點與 Pivot Range 判斷趨勢強弱，常見於短線/商品交易。,Research material linked to Mark B. Fisher for ACD Method; Opening Range Breakout; Support and Resistance.
252,82,馬克・費雪,Mark B. Fisher,參考來源：https://www.investopedia.com/articles/technical/04/040704.asp,Reference source: https://www.investopedia.com/articles/technical/04/040704.asp,source,參考來源,Reference source,,ACD 開盤區間法；開盤區間突破；支撐阻力,ACD Method; Opening Range Breakout; Support and Resistance,https://www.investopedia.com/articles/technical/04/040704.asp,https://www.investopedia.com/articles/technical/04/040704.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",ACD 方法以開盤區間、A/C 點與 Pivot Range 判斷趨勢強弱，常見於短線/商品交易。,Research material linked to Mark B. Fisher for ACD Method; Opening Range Breakout; Support and Resistance.
253,83,托比・克拉貝爾,Toby Crabel,《短線價格型態與開盤區間突破日內交易》,Day Trading with Short Term Price Patterns and Opening Range Breakout,book,書籍,Book,1990,開盤區間突破；價格行為；波動率,Opening Range Breakout; Price Action; Volatility,https://openlibrary.org/works/OL4182598W,Day trading with short term price patterns and opening range breakout,book_catalog,書目資料,Book catalog,,,/works/OL4182598W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",短線價格型態、Narrow Range 與 Opening Range Breakout 的重要作者。,Research material linked to Toby Crabel for Opening Range Breakout; Price Action; Volatility.
254,83,托比・克拉貝爾,Toby Crabel,參考來源：https://oxfordstrat.com/trading-strategies/toby-crabel-narrow-range-1/,Reference source: https://oxfordstrat.com/trading-strategies/toby-crabel-narrow-range-1/,source,參考來源,Reference source,,開盤區間突破；價格行為；波動率,Opening Range Breakout; Price Action; Volatility,https://oxfordstrat.com/trading-strategies/toby-crabel-narrow-range-1/,https://oxfordstrat.com/trading-strategies/toby-crabel-narrow-range-1/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",短線價格型態、Narrow Range 與 Opening Range Breakout 的重要作者。,Research material linked to Toby Crabel for Opening Range Breakout; Price Action; Volatility.
255,84,維克多・斯佩蘭迪奧,Victor Sperandeo,《Trader Vic：華爾街大師的方法》,Trader Vic: Methods of a Wall Street Master,book,書籍,Book,1991,價格行為；趨勢跟隨；支撐阻力,Price Action; Trend Following; Support and Resistance,https://openlibrary.org/works/OL18181019W,Trader Vic-- methods of a Wall Street master,book_catalog,書目資料,Book catalog,,,/works/OL18181019W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Trader Vic 2B 與 1-2-3 反轉方法常被技術交易者引用，用於趨勢失敗與反轉判斷。,Research material linked to Victor Sperandeo for Price Action; Trend Following; Support and Resistance.
256,84,維克多・斯佩蘭迪奧,Victor Sperandeo,參考來源：https://thepatternsite.com/2B.html,Reference source: https://thepatternsite.com/2B.html,source,參考來源,Reference source,,價格行為；趨勢跟隨；支撐阻力,Price Action; Trend Following; Support and Resistance,https://thepatternsite.com/2B.html,https://thepatternsite.com/2B.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Trader Vic 2B 與 1-2-3 反轉方法常被技術交易者引用，用於趨勢失敗與反轉判斷。,Research material linked to Victor Sperandeo for Price Action; Trend Following; Support and Resistance.
257,85,羅伯特・邁納,Robert C. Miner,《動態交易》,Dynamic Trading,book,書籍,Book,1997,艾略特波浪；費波納契時間/價格；動量,Elliott Wave; Fibonacci Time and Price; Momentum,https://dynamictraders.com/dt-books/,Dynamic Trading,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Dynamic Trading 結合時間、價格、型態與動量，常被波浪與 Fibonacci 交易者引用。,Research material linked to Robert C. Miner for Elliott Wave; Fibonacci Time and Price; Momentum.
259,85,羅伯特・邁納,Robert C. Miner,參考來源：https://books.google.com/books/about/Dynamic_Trading.html?id=ymtaAAAAYAAJ,Reference source: https://books.google.com/books/about/Dynamic_Trading.html?id=ymtaAAAAYAAJ,source,參考來源,Reference source,,艾略特波浪；費波納契時間/價格；動量,Elliott Wave; Fibonacci Time and Price; Momentum,https://books.google.com/books/about/Dynamic_Trading.html?id=ymtaAAAAYAAJ,https://books.google.com/books/about/Dynamic_Trading.html?id=ymtaAAAAYAAJ,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Dynamic Trading 結合時間、價格、型態與動量，常被波浪與 Fibonacci 交易者引用。,Research material linked to Robert C. Miner for Elliott Wave; Fibonacci Time and Price; Momentum.
258,85,羅伯特・邁納,Robert C. Miner,參考來源：https://dynamictraders.com/dt-books/,Reference source: https://dynamictraders.com/dt-books/,source,參考來源,Reference source,,艾略特波浪；費波納契時間/價格；動量,Elliott Wave; Fibonacci Time and Price; Momentum,https://dynamictraders.com/dt-books/,https://dynamictraders.com/dt-books/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Dynamic Trading 結合時間、價格、型態與動量，常被波浪與 Fibonacci 交易者引用。,Research material linked to Robert C. Miner for Elliott Wave; Fibonacci Time and Price; Momentum.
260,85,羅伯特・邁納,Robert C. Miner,參考來源：https://www.amazon.com/Dynamic-Trading-Practical-Strategies-Investors/dp/093438083X,Reference source: https://www.amazon.com/Dynamic-Trading-Practical-Strategies-Investors/dp/093438083X,source,參考來源,Reference source,,艾略特波浪；費波納契時間/價格；動量,Elliott Wave; Fibonacci Time and Price; Momentum,https://www.amazon.com/Dynamic-Trading-Practical-Strategies-Investors/dp/093438083X,https://www.amazon.com/Dynamic-Trading-Practical-Strategies-Investors/dp/093438083X,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Dynamic Trading 結合時間、價格、型態與動量，常被波浪與 Fibonacci 交易者引用。,Research material linked to Robert C. Miner for Elliott Wave; Fibonacci Time and Price; Momentum.
261,86,卡洛琳・波羅登,Carolyn Boroden,《費波納契交易》,Fibonacci Trading,book,書籍,Book,2008,費波納契時間/價格；支撐阻力；艾略特波浪,Fibonacci Time and Price; Support and Resistance; Elliott Wave,https://www.moneyshow.com/expert/ote17731/carolyn-boroden/,Fibonacci Trading,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 Fibonacci 時間與價格分析聞名，適合專屬歸檔於 Fibonacci 分析專家。,Research material linked to Carolyn Boroden for Fibonacci Time and Price; Support and Resistance; Elliott Wave.
263,86,卡洛琳・波羅登,Carolyn Boroden,參考來源：https://www.elliottwavetrader.net/analyst/Carolyn-Boroden,Reference source: https://www.elliottwavetrader.net/analyst/Carolyn-Boroden,source,參考來源,Reference source,,費波納契時間/價格；支撐阻力；艾略特波浪,Fibonacci Time and Price; Support and Resistance; Elliott Wave,https://www.elliottwavetrader.net/analyst/Carolyn-Boroden,https://www.elliottwavetrader.net/analyst/Carolyn-Boroden,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 Fibonacci 時間與價格分析聞名，適合專屬歸檔於 Fibonacci 分析專家。,Research material linked to Carolyn Boroden for Fibonacci Time and Price; Support and Resistance; Elliott Wave.
262,86,卡洛琳・波羅登,Carolyn Boroden,參考來源：https://www.moneyshow.com/expert/ote17731/carolyn-boroden/,Reference source: https://www.moneyshow.com/expert/ote17731/carolyn-boroden/,source,參考來源,Reference source,,費波納契時間/價格；支撐阻力；艾略特波浪,Fibonacci Time and Price; Support and Resistance; Elliott Wave,https://www.moneyshow.com/expert/ote17731/carolyn-boroden/,https://www.moneyshow.com/expert/ote17731/carolyn-boroden/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以 Fibonacci 時間與價格分析聞名，適合專屬歸檔於 Fibonacci 分析專家。,Research material linked to Carolyn Boroden for Fibonacci Time and Price; Support and Resistance; Elliott Wave.
264,87,喬・迪納波利,Joe DiNapoli,《DiNapoli 水平》,DiNapoli Levels,book,書籍,Book,1998,費波納契時間/價格；支撐阻力,Fibonacci Time and Price; Support and Resistance,https://www.mql5.com/en/articles/3061,DiNapoli Levels,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DiNapoli Levels 是 Fibonacci 回撤/擴展的實戰化方法，常用於關鍵支撐阻力。,Research material linked to Joe DiNapoli for Fibonacci Time and Price; Support and Resistance.
266,87,喬・迪納波利,Joe DiNapoli,參考來源：https://www.amazon.com/DiNapoli-Levels-Practical-Application-Investment/dp/1891159046,Reference source: https://www.amazon.com/DiNapoli-Levels-Practical-Application-Investment/dp/1891159046,source,參考來源,Reference source,,費波納契時間/價格；支撐阻力,Fibonacci Time and Price; Support and Resistance,https://www.amazon.com/DiNapoli-Levels-Practical-Application-Investment/dp/1891159046,https://www.amazon.com/DiNapoli-Levels-Practical-Application-Investment/dp/1891159046,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DiNapoli Levels 是 Fibonacci 回撤/擴展的實戰化方法，常用於關鍵支撐阻力。,Research material linked to Joe DiNapoli for Fibonacci Time and Price; Support and Resistance.
267,87,喬・迪納波利,Joe DiNapoli,參考來源：https://www.moneyshow.com/expert/2160spk/,Reference source: https://www.moneyshow.com/expert/2160spk/,source,參考來源,Reference source,,費波納契時間/價格；支撐阻力,Fibonacci Time and Price; Support and Resistance,https://www.moneyshow.com/expert/2160spk/,https://www.moneyshow.com/expert/2160spk/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DiNapoli Levels 是 Fibonacci 回撤/擴展的實戰化方法，常用於關鍵支撐阻力。,Research material linked to Joe DiNapoli for Fibonacci Time and Price; Support and Resistance.
265,87,喬・迪納波利,Joe DiNapoli,參考來源：https://www.mql5.com/en/articles/3061,Reference source: https://www.mql5.com/en/articles/3061,source,參考來源,Reference source,,費波納契時間/價格；支撐阻力,Fibonacci Time and Price; Support and Resistance,https://www.mql5.com/en/articles/3061,https://www.mql5.com/en/articles/3061,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DiNapoli Levels 是 Fibonacci 回撤/擴展的實戰化方法，常用於關鍵支撐阻力。,Research material linked to Joe DiNapoli for Fibonacci Time and Price; Support and Resistance.
